disc,distance,value,area,condition
MAX_vg2_5thoct_4.oif,181.473,2006.856,100491.114,standard
MAX_vg2_5thoct_5.oif,0,1927.126,56864.214,standard
MAX_vg2_5thoct_5.oif,1.243,1993.902,56864.214,standard
MAX_vg2_5thoct_5.oif,2.486,2072.498,56864.214,standard
MAX_vg2_5thoct_5.oif,3.729,2003.983,56864.214,standard
MAX_vg2_5thoct_5.oif,4.972,1923.671,56864.214,standard
MAX_vg2_5thoct_5.oif,6.215,1840.577,56864.214,standard
MAX_vg2_5thoct_5.oif,7.458,1711.726,56864.214,standard
MAX_vg2_5thoct_5.oif,8.701,1662.847,56864.214,standard
MAX_vg2_5thoct_5.oif,9.944,1574.553,56864.214,standard
MAX_vg2_5thoct_5.oif,11.187,1496.309,56864.214,standard
MAX_vg2_5thoct_5.oif,12.43,1490.469,56864.214,standard
MAX_vg2_5thoct_5.oif,13.673,1553.856,56864.214,standard
MAX_vg2_5thoct_5.oif,14.916,1603.294,56864.214,standard
MAX_vg2_5thoct_5.oif,16.159,1672.328,56864.214,standard
MAX_vg2_5thoct_5.oif,17.402,1744.461,56864.214,standard
MAX_vg2_5thoct_5.oif,18.645,1798.917,56864.214,standard
MAX_vg2_5thoct_5.oif,19.888,1815.855,56864.214,standard
MAX_vg2_5thoct_5.oif,21.13,1848.66,56864.214,standard
MAX_vg2_5thoct_5.oif,22.373,1875.521,56864.214,standard
MAX_vg2_5thoct_5.oif,23.616,1898.266,56864.214,standard
MAX_vg2_5thoct_5.oif,24.859,1893.389,56864.214,standard
MAX_vg2_5thoct_5.oif,26.102,1933.677,56864.214,standard
MAX_vg2_5thoct_5.oif,27.345,1956.1,56864.214,standard
MAX_vg2_5thoct_5.oif,28.588,1913.632,56864.214,standard
MAX_vg2_5thoct_5.oif,29.831,1762.128,56864.214,standard
MAX_vg2_5thoct_5.oif,31.074,1734.603,56864.214,standard
MAX_vg2_5thoct_5.oif,32.317,1727.982,56864.214,standard
MAX_vg2_5thoct_5.oif,33.56,1768.36,56864.214,standard
MAX_vg2_5thoct_5.oif,34.803,1877.645,56864.214,standard
MAX_vg2_5thoct_5.oif,36.046,1975.773,56864.214,standard
MAX_vg2_5thoct_5.oif,37.289,2041.329,56864.214,standard
MAX_vg2_5thoct_5.oif,38.532,2043.842,56864.214,standard
MAX_vg2_5thoct_5.oif,39.775,2078.153,56864.214,standard
MAX_vg2_5thoct_5.oif,41.018,2138.121,56864.214,standard
MAX_vg2_5thoct_5.oif,42.261,2231.559,56864.214,standard
MAX_vg2_5thoct_5.oif,43.504,2298.074,56864.214,standard
MAX_vg2_5thoct_5.oif,44.747,2363.702,56864.214,standard
MAX_vg2_5thoct_5.oif,45.99,2407.397,56864.214,standard
MAX_vg2_5thoct_5.oif,47.233,2439.778,56864.214,standard
MAX_vg2_5thoct_5.oif,48.476,2462.414,56864.214,standard
MAX_vg2_5thoct_5.oif,49.719,2533.035,56864.214,standard
MAX_vg2_5thoct_5.oif,50.962,2519.491,56864.214,standard
MAX_vg2_5thoct_5.oif,52.205,2513.194,56864.214,standard
MAX_vg2_5thoct_5.oif,53.448,2550.932,56864.214,standard
MAX_vg2_5thoct_5.oif,54.691,2611.043,56864.214,standard
MAX_vg2_5thoct_5.oif,55.934,2639.107,56864.214,standard
MAX_vg2_5thoct_5.oif,57.177,2620.607,56864.214,standard
MAX_vg2_5thoct_5.oif,58.42,2607.373,56864.214,standard
MAX_vg2_5thoct_5.oif,59.662,2642.438,56864.214,standard
MAX_vg2_5thoct_5.oif,60.905,2676.04,56864.214,standard
MAX_vg2_5thoct_5.oif,62.148,2709.992,56864.214,standard
MAX_vg2_5thoct_5.oif,63.391,2727.82,56864.214,standard
MAX_vg2_5thoct_5.oif,64.634,2787.29,56864.214,standard
MAX_vg2_5thoct_5.oif,65.877,2785.758,56864.214,standard
MAX_vg2_5thoct_5.oif,67.12,2872.395,56864.214,standard
MAX_vg2_5thoct_5.oif,68.363,2947.589,56864.214,standard
MAX_vg2_5thoct_5.oif,69.606,2956.511,56864.214,standard
MAX_vg2_5thoct_5.oif,70.849,3007.905,56864.214,standard
MAX_vg2_5thoct_5.oif,72.092,3030.037,56864.214,standard
MAX_vg2_5thoct_5.oif,73.335,3077,56864.214,standard
MAX_vg2_5thoct_5.oif,74.578,3077.731,56864.214,standard
MAX_vg2_5thoct_5.oif,75.821,3207.341,56864.214,standard
MAX_vg2_5thoct_5.oif,77.064,3336.585,56864.214,standard
MAX_vg2_5thoct_5.oif,78.307,3485.432,56864.214,standard
MAX_vg2_5thoct_5.oif,79.55,3513.589,56864.214,standard
MAX_vg2_5thoct_5.oif,80.793,3563.38,56864.214,standard
MAX_vg2_5thoct_5.oif,82.036,3630.982,56864.214,standard
MAX_vg2_5thoct_5.oif,83.279,3643.762,56864.214,standard
MAX_vg2_5thoct_5.oif,84.522,3620.515,56864.214,standard
MAX_vg2_5thoct_5.oif,85.765,3684.335,56864.214,standard
MAX_vg2_5thoct_5.oif,87.008,3682.912,56864.214,standard
MAX_vg2_5thoct_5.oif,88.251,3562.565,56864.214,standard
MAX_vg2_5thoct_5.oif,89.494,3535.495,56864.214,standard
MAX_vg2_5thoct_5.oif,90.737,3485.112,56864.214,standard
MAX_vg2_5thoct_5.oif,91.98,3433.756,56864.214,standard
MAX_vg2_5thoct_5.oif,93.223,3376.526,56864.214,standard
MAX_vg2_5thoct_5.oif,94.466,3335.289,56864.214,standard
MAX_vg2_5thoct_5.oif,95.709,3288.417,56864.214,standard
MAX_vg2_5thoct_5.oif,96.952,3209.149,56864.214,standard
MAX_vg2_5thoct_5.oif,98.195,3136.255,56864.214,standard
MAX_vg2_5thoct_5.oif,99.438,3058.434,56864.214,standard
MAX_vg2_5thoct_5.oif,100.68,2949.242,56864.214,standard
MAX_vg2_5thoct_5.oif,101.923,2879.006,56864.214,standard
MAX_vg2_5thoct_5.oif,103.166,2828.668,56864.214,standard
MAX_vg2_5thoct_5.oif,104.409,2835.755,56864.214,standard
MAX_vg2_5thoct_5.oif,105.652,2729.94,56864.214,standard
MAX_vg2_5thoct_5.oif,106.895,2655.736,56864.214,standard
MAX_vg2_5thoct_5.oif,108.138,2690.867,56864.214,standard
MAX_vg2_5thoct_5.oif,109.381,2792.217,56864.214,standard
MAX_vg2_5thoct_5.oif,110.624,2863.632,56864.214,standard
MAX_vg2_5thoct_5.oif,111.867,2886.674,56864.214,standard
MAX_vg2_5thoct_5.oif,113.11,2855.354,56864.214,standard
MAX_vg2_5thoct_5.oif,114.353,2916.529,56864.214,standard
MAX_vg2_5thoct_5.oif,115.596,2931.13,56864.214,standard
MAX_vg2_5thoct_5.oif,116.839,2907.165,56864.214,standard
MAX_vg2_5thoct_5.oif,118.082,2919.979,56864.214,standard
MAX_vg2_5thoct_5.oif,119.325,2821.235,56864.214,standard
MAX_vg2_5thoct_5.oif,120.568,2774.788,56864.214,standard
MAX_vg2_5thoct_5.oif,121.811,2740.516,56864.214,standard
MAX_vg2_5thoct_5.oif,123.054,2645.506,56864.214,standard
MAX_vg2_5thoct_5.oif,124.297,2558.285,56864.214,standard
MAX_vg2_5thoct_5.oif,125.54,2525.771,56864.214,standard
MAX_vg2_5thoct_5.oif,126.783,2466.271,56864.214,standard
MAX_vg2_5thoct_5.oif,128.026,2405.871,56864.214,standard
MAX_vg2_5thoct_5.oif,129.269,2335.773,56864.214,standard
MAX_vg2_5thoct_5.oif,130.512,2286.316,56864.214,standard
MAX_vg2_5thoct_5.oif,131.755,2177.285,56864.214,standard
MAX_vg2_5thoct_5.oif,132.998,2076.269,56864.214,standard
MAX_vg2_5thoct_5.oif,134.241,1990.274,56864.214,standard
MAX_vg2_5thoct_5.oif,135.484,1869.723,56864.214,standard
MAX_vg2_5thoct_5.oif,136.727,1786.343,56864.214,standard
MAX_vg2_5thoct_5.oif,137.97,1716.919,56864.214,standard
MAX_vg2_5thoct_5.oif,139.212,1717.547,56864.214,standard
MAX_vg2_5thoct_5.oif,140.455,1730.775,56864.214,standard
MAX_vg2_5thoct_5.oif,141.698,1720.504,56864.214,standard
MAX_vg2_5thoct_5.oif,142.941,1716.899,56864.214,standard
MAX_vg2_5thoct_5.oif,144.184,1743.163,56864.214,standard
MAX_vg2_5thoct_5.oif,145.427,1723.498,56864.214,standard
MAX_vg2_5thoct_5.oif,146.67,1778.287,56864.214,standard
MAX_vg2_5thoct_5.oif,147.913,1847.244,56864.214,standard
MAX_vg2_5thoct_5.oif,149.156,1821.637,56864.214,standard
MAX_vg2_5thoct_5.oif,150.399,1739.934,56864.214,standard
MAX_vg2_5thoct_5.oif,151.642,1773.593,56864.214,standard
MAX_vg2_5thoct_5.oif,152.885,1749.93,56864.214,standard
MAX_vg2_5thoct_5.oif,154.128,1705.423,56864.214,standard
MAX_vg2_5thoct_6.oif,0,2162.791,79575.292,standard
MAX_vg2_5thoct_6.oif,1.243,2192.938,79575.292,standard
MAX_vg2_5thoct_6.oif,2.486,2176.67,79575.292,standard
MAX_vg2_5thoct_6.oif,3.729,2193.087,79575.292,standard
MAX_vg2_5thoct_6.oif,4.972,2251.312,79575.292,standard
MAX_vg2_5thoct_6.oif,6.215,2274.379,79575.292,standard
MAX_vg2_5thoct_6.oif,7.458,2223.504,79575.292,standard
MAX_vg2_5thoct_6.oif,8.701,2178.121,79575.292,standard
MAX_vg2_5thoct_6.oif,9.944,2096.768,79575.292,standard
MAX_vg2_5thoct_6.oif,11.187,2054.649,79575.292,standard
MAX_vg2_5thoct_6.oif,12.43,2043.31,79575.292,standard
MAX_vg2_5thoct_6.oif,13.673,2014.042,79575.292,standard
MAX_vg2_5thoct_6.oif,14.916,2026.099,79575.292,standard
MAX_vg2_5thoct_6.oif,16.159,2087.858,79575.292,standard
MAX_vg2_5thoct_6.oif,17.402,2180.2,79575.292,standard
MAX_vg2_5thoct_6.oif,18.645,2233.858,79575.292,standard
MAX_vg2_5thoct_6.oif,19.888,2292.856,79575.292,standard
MAX_vg2_5thoct_6.oif,21.13,2304.306,79575.292,standard
MAX_vg2_5thoct_6.oif,22.373,2323.025,79575.292,standard
MAX_vg2_5thoct_6.oif,23.616,2367.884,79575.292,standard
MAX_vg2_5thoct_6.oif,24.859,2400.507,79575.292,standard
MAX_vg2_5thoct_6.oif,26.102,2474.089,79575.292,standard
MAX_vg2_5thoct_6.oif,27.345,2545.298,79575.292,standard
MAX_vg2_5thoct_6.oif,28.588,2547.331,79575.292,standard
MAX_vg2_5thoct_6.oif,29.831,2625.764,79575.292,standard
MAX_vg2_5thoct_6.oif,31.074,2682.852,79575.292,standard
MAX_vg2_5thoct_6.oif,32.317,2689.301,79575.292,standard
MAX_vg2_5thoct_6.oif,33.56,2713.217,79575.292,standard
MAX_vg2_5thoct_6.oif,34.803,2741.304,79575.292,standard
MAX_vg2_5thoct_6.oif,36.046,2728.611,79575.292,standard
MAX_vg2_5thoct_6.oif,37.289,2788.975,79575.292,standard
MAX_vg2_5thoct_6.oif,38.532,2827.593,79575.292,standard
MAX_vg2_5thoct_6.oif,39.775,2831.534,79575.292,standard
MAX_vg2_5thoct_6.oif,41.018,2781.888,79575.292,standard
MAX_vg2_5thoct_6.oif,42.261,2820.516,79575.292,standard
MAX_vg2_5thoct_6.oif,43.504,2899.635,79575.292,standard
MAX_vg2_5thoct_6.oif,44.747,2916.713,79575.292,standard
MAX_vg2_5thoct_6.oif,45.99,2878.224,79575.292,standard
MAX_vg2_5thoct_6.oif,47.233,2921.804,79575.292,standard
MAX_vg2_5thoct_6.oif,48.476,2971.982,79575.292,standard
MAX_vg2_5thoct_6.oif,49.719,3015.37,79575.292,standard
MAX_vg2_5thoct_6.oif,50.962,3081.365,79575.292,standard
MAX_vg2_5thoct_6.oif,52.205,3107.787,79575.292,standard
MAX_vg2_5thoct_6.oif,53.448,3126.419,79575.292,standard
MAX_vg2_5thoct_6.oif,54.691,3138.32,79575.292,standard
MAX_vg2_5thoct_6.oif,55.934,3230.525,79575.292,standard
MAX_vg2_5thoct_6.oif,57.177,3251.494,79575.292,standard
MAX_vg2_5thoct_6.oif,58.42,3255.495,79575.292,standard
MAX_vg2_5thoct_6.oif,59.662,3281.954,79575.292,standard
MAX_vg2_5thoct_6.oif,60.905,3297.451,79575.292,standard
MAX_vg2_5thoct_6.oif,62.148,3398.759,79575.292,standard
MAX_vg2_5thoct_6.oif,63.391,3444.758,79575.292,standard
MAX_vg2_5thoct_6.oif,64.634,3478.765,79575.292,standard
MAX_vg2_5thoct_6.oif,65.877,3549.147,79575.292,standard
MAX_vg2_5thoct_6.oif,67.12,3647.236,79575.292,standard
MAX_vg2_5thoct_6.oif,68.363,3739.236,79575.292,standard
MAX_vg2_5thoct_6.oif,69.606,3708.919,79575.292,standard
MAX_vg2_5thoct_6.oif,70.849,3739.091,79575.292,standard
MAX_vg2_5thoct_6.oif,72.092,3774.746,79575.292,standard
MAX_vg2_5thoct_6.oif,73.335,3813.19,79575.292,standard
MAX_vg2_5thoct_6.oif,74.578,3779.24,79575.292,standard
MAX_vg2_5thoct_6.oif,75.821,3817.618,79575.292,standard
MAX_vg2_5thoct_6.oif,77.064,3910.834,79575.292,standard
MAX_vg2_5thoct_6.oif,78.307,3945.112,79575.292,standard
MAX_vg2_5thoct_6.oif,79.55,3911.646,79575.292,standard
MAX_vg2_5thoct_6.oif,80.793,3890.821,79575.292,standard
MAX_vg2_5thoct_6.oif,82.036,3840.354,79575.292,standard
MAX_vg2_5thoct_6.oif,83.279,3732.69,79575.292,standard
MAX_vg2_5thoct_6.oif,84.522,3649.94,79575.292,standard
MAX_vg2_5thoct_6.oif,85.765,3598.314,79575.292,standard
MAX_vg2_5thoct_6.oif,87.008,3658.835,79575.292,standard
MAX_vg2_5thoct_6.oif,88.251,3729.621,79575.292,standard
MAX_vg2_5thoct_6.oif,89.494,3745.596,79575.292,standard
MAX_vg2_5thoct_6.oif,90.737,3717.05,79575.292,standard
MAX_vg2_5thoct_6.oif,91.98,3687.892,79575.292,standard
MAX_vg2_5thoct_6.oif,93.223,3631.118,79575.292,standard
MAX_vg2_5thoct_6.oif,94.466,3566.465,79575.292,standard
MAX_vg2_5thoct_6.oif,95.709,3450.097,79575.292,standard
MAX_vg2_5thoct_6.oif,96.952,3429.999,79575.292,standard
MAX_vg2_5thoct_6.oif,98.195,3441.271,79575.292,standard
MAX_vg2_5thoct_6.oif,99.438,3360.835,79575.292,standard
MAX_vg2_5thoct_6.oif,100.68,3279.941,79575.292,standard
MAX_vg2_5thoct_6.oif,101.923,3273.27,79575.292,standard
MAX_vg2_5thoct_6.oif,103.166,3224.176,79575.292,standard
MAX_vg2_5thoct_6.oif,104.409,3162.176,79575.292,standard
MAX_vg2_5thoct_6.oif,105.652,3132.314,79575.292,standard
MAX_vg2_5thoct_6.oif,106.895,3116.957,79575.292,standard
MAX_vg2_5thoct_6.oif,108.138,3041.594,79575.292,standard
MAX_vg2_5thoct_6.oif,109.381,3001.039,79575.292,standard
MAX_vg2_5thoct_6.oif,110.624,2994.948,79575.292,standard
MAX_vg2_5thoct_6.oif,111.867,2940.345,79575.292,standard
MAX_vg2_5thoct_6.oif,113.11,2947.364,79575.292,standard
MAX_vg2_5thoct_6.oif,114.353,3028.44,79575.292,standard
MAX_vg2_5thoct_6.oif,115.596,3071.7,79575.292,standard
MAX_vg2_5thoct_6.oif,116.839,3050.489,79575.292,standard
MAX_vg2_5thoct_6.oif,118.082,3055.418,79575.292,standard
MAX_vg2_5thoct_6.oif,119.325,3003.233,79575.292,standard
MAX_vg2_5thoct_6.oif,120.568,2938.319,79575.292,standard
MAX_vg2_5thoct_6.oif,121.811,2923.364,79575.292,standard
MAX_vg2_5thoct_6.oif,123.054,2920.408,79575.292,standard
MAX_vg2_5thoct_6.oif,124.297,2828.674,79575.292,standard
MAX_vg2_5thoct_6.oif,125.54,2783.189,79575.292,standard
MAX_vg2_5thoct_6.oif,126.783,2720.796,79575.292,standard
MAX_vg2_5thoct_6.oif,128.026,2710.305,79575.292,standard
MAX_vg2_5thoct_6.oif,129.269,2666.813,79575.292,standard
MAX_vg2_5thoct_6.oif,130.512,2657.761,79575.292,standard
MAX_vg2_5thoct_6.oif,131.755,2633.09,79575.292,standard
MAX_vg2_5thoct_6.oif,132.998,2563.957,79575.292,standard
MAX_vg2_5thoct_6.oif,134.241,2469.949,79575.292,standard
MAX_vg2_5thoct_6.oif,135.484,2376.8,79575.292,standard
MAX_vg2_5thoct_6.oif,136.727,2291.866,79575.292,standard
MAX_vg2_5thoct_6.oif,137.97,2181.144,79575.292,standard
MAX_vg2_5thoct_6.oif,139.212,2063.132,79575.292,standard
MAX_vg2_5thoct_6.oif,140.455,2007.064,79575.292,standard
MAX_vg2_5thoct_6.oif,141.698,1971.215,79575.292,standard
MAX_vg2_5thoct_6.oif,142.941,2008.064,79575.292,standard
MAX_vg2_5thoct_6.oif,144.184,1980.44,79575.292,standard
MAX_vg2_5thoct_6.oif,145.427,1964.724,79575.292,standard
MAX_vg2_5thoct_6.oif,146.67,1981.487,79575.292,standard
MAX_vg2_5thoct_6.oif,147.913,2001.713,79575.292,standard
MAX_vg2_5thoct_6.oif,149.156,1995.91,79575.292,standard
MAX_vg2_5thoct_6.oif,150.399,1959.955,79575.292,standard
MAX_vg2_5thoct_6.oif,151.642,1961.34,79575.292,standard
MAX_vg2_5thoct_6.oif,152.885,1953.698,79575.292,standard
MAX_vg2_5thoct_6.oif,154.128,1925.987,79575.292,standard
MAX_vg2_5thoct_6.oif,155.371,1929.781,79575.292,standard
MAX_vg2_5thoct_6.oif,156.614,1927.837,79575.292,standard
MAX_vg2_5thoct_6.oif,157.857,1954.337,79575.292,standard
MAX_vg2_5thoct_6.oif,159.1,1913.839,79575.292,standard
MAX_vg2_5thoct_6.oif,160.343,1898.602,79575.292,standard
MAX_vg2_5thoct_6.oif,161.586,1875.438,79575.292,standard
MAX_vg2_5thoct_6.oif,162.829,1909.263,79575.292,standard
MAX_vg2_5thoct_6.oif,164.072,1886.075,79575.292,standard
MAX_vg2_5thoct_6.oif,165.315,1886.076,79575.292,standard
MAX_vg2_5thoct_6.oif,166.558,1863.055,79575.292,standard
MAX_vg2_5thoct_6.oif,167.801,1831.048,79575.292,standard
MAX_vg2_5thoct_7.oif,0,1589.474,85583.686,standard
MAX_vg2_5thoct_7.oif,1.243,1593.918,85583.686,standard
MAX_vg2_5thoct_7.oif,2.486,1593.907,85583.686,standard
MAX_vg2_5thoct_7.oif,3.729,1607.481,85583.686,standard
MAX_vg2_5thoct_7.oif,4.972,1638.175,85583.686,standard
MAX_vg2_5thoct_7.oif,6.215,1695.649,85583.686,standard
MAX_vg2_5thoct_7.oif,7.458,1704.735,85583.686,standard
MAX_vg2_5thoct_7.oif,8.701,1594.909,85583.686,standard
MAX_vg2_5thoct_7.oif,9.944,1428.705,85583.686,standard
MAX_vg2_5thoct_7.oif,11.187,1389.085,85583.686,standard
MAX_vg2_5thoct_7.oif,12.43,1410.426,85583.686,standard
MAX_vg2_5thoct_7.oif,13.673,1434.911,85583.686,standard
MAX_vg2_5thoct_7.oif,14.916,1419.348,85583.686,standard
MAX_vg2_5thoct_7.oif,16.159,1429.858,85583.686,standard
MAX_vg2_5thoct_7.oif,17.402,1499.006,85583.686,standard
MAX_vg2_5thoct_7.oif,18.645,1589.939,85583.686,standard
MAX_vg2_5thoct_7.oif,19.888,1663.742,85583.686,standard
MAX_vg2_5thoct_7.oif,21.13,1703.791,85583.686,standard
MAX_vg2_5thoct_7.oif,22.373,1731.154,85583.686,standard
MAX_vg2_5thoct_7.oif,23.616,1749.94,85583.686,standard
MAX_vg2_5thoct_7.oif,24.859,1783.673,85583.686,standard
MAX_vg2_5thoct_7.oif,26.102,1822.599,85583.686,standard
MAX_vg2_5thoct_7.oif,27.345,1865.72,85583.686,standard
MAX_vg2_5thoct_7.oif,28.588,1917.384,85583.686,standard
MAX_vg2_5thoct_7.oif,29.831,1961.923,85583.686,standard
MAX_vg2_5thoct_7.oif,31.074,2006.887,85583.686,standard
MAX_vg2_5thoct_7.oif,32.317,2027.997,85583.686,standard
MAX_vg2_5thoct_7.oif,33.56,2045.065,85583.686,standard
MAX_vg2_5thoct_7.oif,34.803,2071.945,85583.686,standard
MAX_vg2_5thoct_7.oif,36.046,2064.297,85583.686,standard
MAX_vg2_5thoct_7.oif,37.289,2070.663,85583.686,standard
MAX_vg2_5thoct_7.oif,38.532,2094.278,85583.686,standard
MAX_vg2_5thoct_7.oif,39.775,2124.412,85583.686,standard
MAX_vg2_5thoct_7.oif,41.018,2145.771,85583.686,standard
MAX_vg2_5thoct_7.oif,42.261,2183.526,85583.686,standard
MAX_vg2_5thoct_7.oif,43.504,2243.237,85583.686,standard
MAX_vg2_5thoct_7.oif,44.747,2260.111,85583.686,standard
MAX_vg2_5thoct_7.oif,45.99,2239.722,85583.686,standard
MAX_vg2_5thoct_7.oif,47.233,2244.108,85583.686,standard
MAX_vg2_5thoct_7.oif,48.476,2253.526,85583.686,standard
MAX_vg2_5thoct_7.oif,49.719,2274.428,85583.686,standard
MAX_vg2_5thoct_7.oif,50.962,2309.039,85583.686,standard
MAX_vg2_5thoct_7.oif,52.205,2347.205,85583.686,standard
MAX_vg2_5thoct_7.oif,53.448,2327.203,85583.686,standard
MAX_vg2_5thoct_7.oif,54.691,2338.543,85583.686,standard
MAX_vg2_5thoct_7.oif,55.934,2376.475,85583.686,standard
MAX_vg2_5thoct_7.oif,57.177,2394.002,85583.686,standard
MAX_vg2_5thoct_7.oif,58.42,2461,85583.686,standard
MAX_vg2_5thoct_7.oif,59.662,2456.359,85583.686,standard
MAX_vg2_5thoct_7.oif,60.905,2437.999,85583.686,standard
MAX_vg2_5thoct_7.oif,62.148,2462.231,85583.686,standard
MAX_vg2_5thoct_7.oif,63.391,2521.214,85583.686,standard
MAX_vg2_5thoct_7.oif,64.634,2545.625,85583.686,standard
MAX_vg2_5thoct_7.oif,65.877,2521.941,85583.686,standard
MAX_vg2_5thoct_7.oif,67.12,2557.545,85583.686,standard
MAX_vg2_5thoct_7.oif,68.363,2600.599,85583.686,standard
MAX_vg2_5thoct_7.oif,69.606,2612.656,85583.686,standard
MAX_vg2_5thoct_7.oif,70.849,2655.285,85583.686,standard
MAX_vg2_5thoct_7.oif,72.092,2732.575,85583.686,standard
MAX_vg2_5thoct_7.oif,73.335,2745.51,85583.686,standard
MAX_vg2_5thoct_7.oif,74.578,2780.187,85583.686,standard
MAX_vg2_5thoct_7.oif,75.821,2816.426,85583.686,standard
MAX_vg2_5thoct_7.oif,77.064,2841.077,85583.686,standard
MAX_vg2_5thoct_7.oif,78.307,2896.593,85583.686,standard
MAX_vg2_5thoct_7.oif,79.55,2915.01,85583.686,standard
MAX_vg2_5thoct_7.oif,80.793,2929.425,85583.686,standard
MAX_vg2_5thoct_7.oif,82.036,2871.627,85583.686,standard
